Date,Open,High,Low,Close,Volume
2016-12-29,1.71,1.72,1.71,1.72,3762800.0
2016-12-30,1.72,1.73,1.71,1.72,9246000.0
2017-01-04,1.73,1.75,1.72,1.73,48443400.0
2017-01-05,1.73,1.75,1.73,1.73,40307100.0
2017-01-06,1.74,1.77,1.73,1.75,60948300.0
2017-01-09,1.77,1.83,1.76,1.83,189754300.0
2017-01-10,1.84,1.85,1.78,1.8,148359700.0
2017-01-11,1.81,1.81,1.79,1.79,44989200.0
2017-01-12,1.8,1.81,1.79,1.8,23431900.0
2017-01-16,1.8,1.82,1.78,1.8,44673800.0
2017-01-17,1.81,1.83,1.77,1.77,94629100.0
2017-01-18,1.78,1.79,1.77,1.78,31820900.0
2017-01-19,1.78,1.8,1.76,1.78,25617100.0
2017-01-20,1.78,1.8,1.77,1.79,23280700.0
2017-01-23,1.8,1.8,1.78,1.8,14830900.0
2017-01-24,1.8,1.8,1.78,1.78,20514700.0
2017-01-25,1.78,1.79,1.76,1.78,23242600.0
2017-01-26,1.78,1.79,1.77,1.77,19550200.0
2017-01-27,1.78,1.79,1.77,1.79,11218100.0
2017-01-30,1.79,1.79,1.78,1.78,8914300.0
2017-01-31,1.78,1.79,1.77,1.77,13045200.0
2017-02-01,1.77,1.78,1.77,1.77,11442500.0
2017-02-02,1.77,1.78,1.77,1.77,5707300.0
2017-02-03,1.77,1.78,1.76,1.77,9457600.0
2017-02-06,1.77,1.81,1.77,1.8,45548800.0
2017-02-07,1.8,1.8,1.78,1.78,14429400.0
2017-02-08,1.78,1.8,1.77,1.78,24219400.0
2017-02-09,1.78,1.79,1.78,1.78,6684000.0
2017-02-10,1.79,1.79,1.78,1.79,11926700.0
2017-02-14,1.79,1.8,1.78,1.78,18183000.0
2017-02-15,1.78,1.79,1.77,1.78,17869800.0
2017-02-16,1.78,1.78,1.77,1.77,6843700.0
2017-02-17,1.77,1.78,1.77,1.77,7967400.0
2017-02-20,1.78,1.78,1.77,1.77,6752900.0
2017-02-21,1.78,1.8,1.77,1.79,24176700.0
2017-02-22,1.79,1.8,1.78,1.78,8722100.0
2017-02-23,1.79,1.79,1.77,1.77,7199900.0
2017-02-24,1.78,1.78,1.73,1.75,70593500.0
2017-02-27,1.74,1.75,1.74,1.74,9945200.0
2017-02-28,1.74,1.76,1.74,1.75,10131500.0
2017-03-01,1.75,1.75,1.73,1.74,17805000.0
2017-03-02,1.75,1.77,1.75,1.76,19632400.0
2017-03-03,1.76,1.77,1.74,1.75,16695100.0
2017-03-06,1.75,1.76,1.73,1.74,20800900.0
2017-03-07,1.75,1.75,1.71,1.74,44143400.0
2017-03-08,1.81,1.85,1.79,1.84,298438400.0
2017-03-09,1.84,1.84,1.81,1.83,86847400.0
2017-03-10,1.83,1.83,1.79,1.8,42733500.0
2017-03-13,1.8,1.8,1.77,1.79,31468100.0
2017-03-14,1.79,1.81,1.78,1.8,12969500.0
2017-03-15,1.79,1.81,1.79,1.8,20096200.0
2017-03-16,1.79,1.8,1.78,1.78,52783700.0
2017-03-17,1.78,1.78,1.75,1.77,26046000.0
2017-03-20,1.77,1.77,1.75,1.77,32038600.0
2017-03-21,1.77,1.78,1.77,1.78,7589200.0
2017-03-22,1.77,1.78,1.77,1.77,9498700.0
2017-03-23,1.77,1.79,1.77,1.78,10690800.0
2017-03-24,1.78,1.79,1.77,1.77,14820500.0
2017-03-27,1.77,1.78,1.77,1.78,5439200.0
2017-03-28,1.78,1.78,1.77,1.78,9883500.0
2017-03-29,1.79,1.79,1.77,1.78,20416300.0
2017-03-30,1.78,1.79,1.77,1.78,15164100.0
2017-03-31,1.78,1.79,1.78,1.78,10262600.0
2017-04-03,1.79,1.81,1.79,1.8,26403400.0
2017-04-04,1.8,1.81,1.79,1.8,11194400.0
2017-04-05,1.81,1.82,1.8,1.8,17523200.0
2017-04-07,1.8,1.81,1.8,1.8,11418300.0
2017-04-10,1.81,1.82,1.8,1.81,12224700.0
2017-04-11,1.81,1.82,1.81,1.81,8384100.0
2017-04-12,1.81,1.82,1.8,1.81,7063600.0
2017-04-17,1.81,1.81,1.79,1.79,20893700.0
2017-04-18,1.8,1.81,1.79,1.8,11995100.0
2017-04-19,1.8,1.81,1.79,1.79,15340000.0
2017-04-20,1.79,1.8,1.78,1.78,13158800.0
2017-04-21,1.79,1.79,1.78,1.79,8217200.0
2017-04-24,1.79,1.79,1.76,1.77,43466500.0
2017-04-25,1.78,1.79,1.77,1.79,14000900.0
2017-04-26,1.79,1.81,1.78,1.79,35598400.0
2017-04-27,1.77,1.77,1.75,1.76,32698700.0
2017-04-28,1.76,1.77,1.76,1.76,6985700.0
2017-05-02,1.76,1.77,1.75,1.76,7604100.0
2017-05-03,1.76,1.77,1.76,1.76,4731500.0
2017-05-04,1.76,1.77,1.75,1.77,7378200.0
2017-05-08,1.76,1.77,1.75,1.76,2931500.0
